"vid","party_code","choice","left_right_party","left_right_resp","strong_aff_1","strong_aff_2","elect_viability","media_repr_count","media_repr_mean","main_inf_source_tv","main_inf_source_radio","main_inf_source_newspapers","main_inf_source_internet","v22","v24","v31.1","v31.2","v94.1","v94.2","v95.1","v95.2","v95.3","v95.4","v95.5","v95.6","v95.7","v95.9","v87","v90","v116","v117","v132"
59,"v81_1",0,6,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,2,2,3,2,2,3,3,7,2,3,2,7,4,7,3,3,7,3,3
59,"v81_2",0,6,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,2,2,3,2,2,3,3,7,2,3,2,7,4,7,3,3,7,3,3
59,"v81_4",0,6,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,2,2,3,2,2,3,3,7,2,3,2,7,4,7,3,3,7,3,3
59,"v81_5",0,6,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,2,2,3,2,2,3,3,7,2,3,2,7,4,7,3,3,7,3,3
59,"v81_6",1,6,6.12751677852349,0,0,221.94,44857,1447,1,0,0,0,2,2,3,2,2,3,3,7,2,3,2,7,4,7,3,3,7,3,3
59,"v81_7",0,6,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,2,2,3,2,2,3,3,7,2,3,2,7,4,7,3,3,7,3,3
60,"v81_1",0,3,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,3,3,2,3,2,2,2,3,2,3,2,3,4,2,2,2,3,2,3
60,"v81_2",1,3,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,3,3,2,3,2,2,2,3,2,3,2,3,4,2,2,2,3,2,3
60,"v81_4",0,3,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,3,2,2,2,3,2,3,2,3,4,2,2,2,3,2,3
60,"v81_5",0,6,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,3,3,2,3,2,2,2,3,2,3,2,3,4,2,2,2,3,2,3
60,"v81_6",0,10,6.12751677852349,0,0,221.94,44857,1447,1,0,0,0,3,3,2,3,2,2,2,3,2,3,2,3,4,2,2,2,3,2,3
60,"v81_7",0,6,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,3,2,2,2,3,2,3,2,3,4,2,2,2,3,2,3
61,"v81_1",0,2,5,0,0,59.58,13878,447.67741,1,0,0,0,2,3,2,2,2,3,2,2,2,2,2,4,4,3,3,7,3,2,3
61,"v81_2",0,2,5,0,0,52.515,12214,394,1,0,0,0,2,3,2,2,2,3,2,2,2,2,2,4,4,3,3,7,3,2,3
61,"v81_4",0,2,5,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,2,2,3,2,2,2,2,2,4,4,3,3,7,3,2,3
61,"v81_5",0,6,5,0,0,15.435,7332,236.516,1,0,0,0,2,3,2,2,2,3,2,2,2,2,2,4,4,3,3,7,3,2,3
61,"v81_6",1,9,5,0,0,221.94,44857,1447,1,0,0,0,2,3,2,2,2,3,2,2,2,2,2,4,4,3,3,7,3,2,3
61,"v81_7",0,6,5,0,0,2.7,6908,222.8387,1,0,0,0,2,3,2,2,2,3,2,2,2,2,2,4,4,3,3,7,3,2,3
62,"v81_1",0,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,4,3,2,7
62,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,4,3,2,7
62,"v81_4",0,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,4,3,2,7
62,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,4,3,2,7
62,"v81_6",1,4.82375207002602,6.12751677852349,0,1,221.94,44857,1447,1,0,0,0,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,4,3,2,7
62,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,4,3,2,7
63,"v81_1",0,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,3,3,7,7,7,7,7,2,7,7,7,3,2,7,1,3,3,2,4
63,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,3,3,7,7,7,7,7,2,7,7,7,3,2,7,1,3,3,2,4
63,"v81_4",0,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,3,3,7,7,7,7,7,2,7,7,7,3,2,7,1,3,3,2,4
63,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,3,3,7,7,7,7,7,2,7,7,7,3,2,7,1,3,3,2,4
63,"v81_6",1,4.82375207002602,6.12751677852349,0,0,221.94,44857,1447,1,0,0,0,3,3,7,7,7,7,7,2,7,7,7,3,2,7,1,3,3,2,4
63,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,3,3,7,7,7,7,7,2,7,7,7,3,2,7,1,3,3,2,4
64,"v81_1",1,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,3,3,7,7,7,7,7,2,2,2,7,7,3,3,7,3,3,3,4
64,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,3,3,7,7,7,7,7,2,2,2,7,7,3,3,7,3,3,3,4
64,"v81_4",0,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,3,3,7,7,7,7,7,2,2,2,7,7,3,3,7,3,3,3,4
64,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,3,3,7,7,7,7,7,2,2,2,7,7,3,3,7,3,3,3,4
64,"v81_6",0,4.82375207002602,6.12751677852349,0,0,221.94,44857,1447,1,0,0,0,3,3,7,7,7,7,7,2,2,2,7,7,3,3,7,3,3,3,4
64,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,3,3,7,7,7,7,7,2,2,2,7,7,3,3,7,3,3,3,4
65,"v81_1",0,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,3,2,7,7,2,7,3,7,2,2,7,3,2,7,3,3,3,7,4
65,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,3,2,7,7,2,7,3,7,2,2,7,3,2,7,3,3,3,7,4
65,"v81_4",0,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,3,2,7,7,2,7,3,7,2,2,7,3,2,7,3,3,3,7,4
65,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,3,2,7,7,2,7,3,7,2,2,7,3,2,7,3,3,3,7,4
65,"v81_6",1,4.82375207002602,6.12751677852349,0,1,221.94,44857,1447,1,0,0,0,3,2,7,7,2,7,3,7,2,2,7,3,2,7,3,3,3,7,4
65,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,3,2,7,7,2,7,3,7,2,2,7,3,2,7,3,3,3,7,4
66,"v81_1",0,5,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,2,3,7,7,7,2,4,7,2,2,7,3,2,3,3,3,3,3,4
66,"v81_2",0,5,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,2,3,7,7,7,2,4,7,2,2,7,3,2,3,3,3,3,3,4
66,"v81_4",0,3,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,2,3,7,7,7,2,4,7,2,2,7,3,2,3,3,3,3,3,4
66,"v81_5",0,5,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,2,3,7,7,7,2,4,7,2,2,7,3,2,3,3,3,3,3,4
66,"v81_6",1,5,6.12751677852349,0,0,221.94,44857,1447,1,0,0,0,2,3,7,7,7,2,4,7,2,2,7,3,2,3,3,3,3,3,4
66,"v81_7",0,5,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,2,3,7,7,7,2,4,7,2,2,7,3,2,3,3,3,3,3,4
67,"v81_1",0,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,2,2,7,7,2,7,3,3,2,2,7,3,3,7,3,3,2,7,4
67,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,2,2,7,7,2,7,3,3,2,2,7,3,3,7,3,3,2,7,4
67,"v81_4",0,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,2,2,7,7,2,7,3,3,2,2,7,3,3,7,3,3,2,7,4
67,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,2,2,7,7,2,7,3,3,2,2,7,3,3,7,3,3,2,7,4
67,"v81_6",1,4.82375207002602,6.12751677852349,0,1,221.94,44857,1447,1,0,0,0,2,2,7,7,2,7,3,3,2,2,7,3,3,7,3,3,2,7,4
67,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,2,2,7,7,2,7,3,3,2,2,7,3,3,7,3,3,2,7,4
68,"v81_1",0,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,3,3,7,7,7,7,3,7,2,7,7,7,3,3,7,3,3,3,4
68,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,3,3,7,7,7,7,3,7,2,7,7,7,3,3,7,3,3,3,4
68,"v81_4",0,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,3,3,7,7,7,7,3,7,2,7,7,7,3,3,7,3,3,3,4
68,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,3,3,7,7,7,7,3,7,2,7,7,7,3,3,7,3,3,3,4
68,"v81_6",1,4.82375207002602,6.12751677852349,0,0,221.94,44857,1447,1,0,0,0,3,3,7,7,7,7,3,7,2,7,7,7,3,3,7,3,3,3,4
68,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,3,3,7,7,7,7,3,7,2,7,7,7,3,3,7,3,3,3,4
69,"v81_1",0,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,2,2,7,7,7,7,7,2,2,7,7,7,3,7,7,3,3,3,4
69,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,2,2,7,7,7,7,7,2,2,7,7,7,3,7,7,3,3,3,4
69,"v81_4",0,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,2,2,7,7,7,7,7,2,2,7,7,7,3,7,7,3,3,3,4
69,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,2,2,7,7,7,7,7,2,2,7,7,7,3,7,7,3,3,3,4
69,"v81_6",1,4.82375207002602,6.12751677852349,0,1,221.94,44857,1447,1,0,0,0,2,2,7,7,7,7,7,2,2,7,7,7,3,7,7,3,3,3,4
69,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,2,2,7,7,7,7,7,2,2,7,7,7,3,7,7,3,3,3,4
70,"v81_1",0,4.82375207002602,6.12751677852349,0,0,59.58,13878,447.67741,1,0,0,0,3,3,4,4,2,4,3,7,2,2,2,2,3,4,3,3,3,3,5
70,"v81_2",0,4.82375207002602,6.12751677852349,0,0,52.515,12214,394,1,0,0,0,3,3,4,4,2,4,3,7,2,2,2,2,3,4,3,3,3,3,5
70,"v81_4",1,4.82375207002602,6.12751677852349,0,0,86.355,22138,714.129,1,0,0,0,3,3,4,4,2,4,3,7,2,2,2,2,3,4,3,3,3,3,5
70,"v81_5",0,4.82375207002602,6.12751677852349,0,0,15.435,7332,236.516,1,0,0,0,3,3,4,4,2,4,3,7,2,2,2,2,3,4,3,3,3,3,5
70,"v81_6",0,4.82375207002602,6.12751677852349,0,0,221.94,44857,1447,1,0,0,0,3,3,4,4,2,4,3,7,2,2,2,2,3,4,3,3,3,3,5
70,"v81_7",0,4.82375207002602,6.12751677852349,0,0,2.7,6908,222.8387,1,0,0,0,3,3,4,4,2,4,3,7,2,2,2,2,3,4,3,3,3,3,5
71,"v81_1",0,7,6.12751677852349,0,0,59.58,13878,447.67741,0,0,0,1,3,3,3,3,1,2,1,7,3,2,4,2,3,4,3,4,7,2,4
71,"v81_2",0,4,6.12751677852349,0,0,52.515,12214,394,0,0,0,1,3,3,3,3,1,2,1,7,3,2,4,2,3,4,3,4,7,2,4
71,"v81_4",1,2,6.12751677852349,0,0,86.355,22138,714.129,0,0,0,1,3,3,3,3,1,2,1,7,3,2,4,2,3,4,3,4,7,2,4
71,"v81_5",0,7,6.12751677852349,0,0,15.435,7332,236.516,0,0,0,1,3,3,3,3,1,2,1,7,3,2,4,2,3,4,3,4,7,2,4
71,"v81_6",0,9,6.12751677852349,0,0,221.94,44857,1447,0,0,0,1,3,3,3,3,1,2,1,7,3,2,4,2,3,4,3,4,7,2,4
71,"v81_7",0,7,6.12751677852349,0,0,2.7,6908,222.8387,0,0,0,1,3,3,3,3,1,2,1,7,3,2,4,2,3,4,3,4,7,2,4
72,"v81_1",0,1,10,0,0,59.58,13878,447.67741,0,1,0,0,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,4,3,1,2
72,"v81_2",0,1,10,0,0,52.515,12214,394,0,1,0,0,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,4,3,1,2
72,"v81_4",0,1,10,0,0,86.355,22138,714.129,0,1,0,0,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,4,3,1,2
72,"v81_5",0,1,10,0,0,15.435,7332,236.516,0,1,0,0,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,4,3,1,2
72,"v81_6",1,8,10,1,0,221.94,44857,1447,0,1,0,0,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,4,3,1,2
72,"v81_7",0,1,10,0,0,2.7,6908,222.8387,0,1,0,0,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,4,3,1,2
73,"v81_1",0,5,10,0,0,59.58,13878,447.67741,1,0,0,0,2,2,2,2,1,3,2,3,1,2,2,2,3,2,3,3,3,1,3
73,"v81_2",0,6,10,0,0,52.515,12214,394,1,0,0,0,2,2,2,2,1,3,2,3,1,2,2,2,3,2,3,3,3,1,3
73,"v81_4",0,8,10,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,2,1,3,2,3,1,2,2,2,3,2,3,3,3,1,3
73,"v81_5",0,3,10,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,2,1,3,2,3,1,2,2,2,3,2,3,3,3,1,3
73,"v81_6",1,10,10,1,0,221.94,44857,1447,1,0,0,0,2,2,2,2,1,3,2,3,1,2,2,2,3,2,3,3,3,1,3
73,"v81_7",0,3,10,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,2,1,3,2,3,1,2,2,2,3,2,3,3,3,1,3
74,"v81_1",0,8,9,0,0,59.58,13878,447.67741,1,0,0,0,3,1,2,2,2,7,2,3,1,3,2,3,2,7,3,3,4,1,3
74,"v81_2",0,8,9,0,0,52.515,12214,394,1,0,0,0,3,1,2,2,2,7,2,3,1,3,2,3,2,7,3,3,4,1,3
74,"v81_4",0,7,9,0,0,86.355,22138,714.129,1,0,0,0,3,1,2,2,2,7,2,3,1,3,2,3,2,7,3,3,4,1,3
74,"v81_5",0,4,9,0,0,15.435,7332,236.516,1,0,0,0,3,1,2,2,2,7,2,3,1,3,2,3,2,7,3,3,4,1,3
74,"v81_6",1,9,9,1,0,221.94,44857,1447,1,0,0,0,3,1,2,2,2,7,2,3,1,3,2,3,2,7,3,3,4,1,3
74,"v81_7",0,4.82375207002602,9,0,0,2.7,6908,222.8387,1,0,0,0,3,1,2,2,2,7,2,3,1,3,2,3,2,7,3,3,4,1,3
75,"v81_1",0,1,10,0,0,59.58,13878,447.67741,1,0,0,0,1,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,4
75,"v81_2",0,2,10,0,0,52.515,12214,394,1,0,0,0,1,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,4
75,"v81_4",0,2,10,0,0,86.355,22138,714.129,1,0,0,0,1,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,4
75,"v81_5",0,3,10,0,0,15.435,7332,236.516,1,0,0,0,1,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,4
75,"v81_6",1,9,10,1,0,221.94,44857,1447,1,0,0,0,1,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,4
75,"v81_7",0,2,10,0,0,2.7,6908,222.8387,1,0,0,0,1,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,4
76,"v81_1",0,2,7,0,0,59.58,13878,447.67741,0,1,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,4
76,"v81_2",0,0,7,0,0,52.515,12214,394,0,1,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,4
76,"v81_4",0,8,7,0,0,86.355,22138,714.129,0,1,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,4
76,"v81_5",0,4.82375207002602,7,0,0,15.435,7332,236.516,0,1,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,4
76,"v81_6",1,10,7,1,0,221.94,44857,1447,0,1,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,4
76,"v81_7",0,7,7,0,0,2.7,6908,222.8387,0,1,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,4
